CurrentLevel,WaveNumber,CurrentLives,CoverageByTower,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,processing_date,target_hp,target_speed
2.0,1.0,9.0,75.0,,,,,,,,2025-04-12 10:37:37.539737,1.501,1.556
2.0,2.0,9.0,75.0,,,,,,,,2025-04-12 10:37:37.539737,1.578,1.626
2.0,2.0,9.0,83.33,,,,,,,,2025-04-12 10:37:37.539737,1.675,1.713
2.0,3.0,9.0,83.33,,,,,,,,2025-04-12 10:37:37.539737,1.76,1.787
2.0,3.0,9.0,100.0,,,,,,,,2025-04-12 10:37:37.539737,1.978,1.975
2.0,4.0,9.0,100.0,,,,,,,,2025-04-12 10:37:37.539737,2.076,2.057
2.0,4.0,8.0,100.0,,,,,,,,2025-04-12 10:37:37.539737,1.982,1.978
2.0,5.0,8.0,100.0,,,,,,,,2025-04-12 10:37:37.539737,2.079,2.06
2.0,5.0,8.0,100.0,,,,,,,,2025-04-12 10:37:37.539737,2.079,2.06
2.0,6.0,8.0,100.0,,,,,,,,2025-04-12 10:37:37.539737,2.18,2.144
2.0,6.0,8.0,100.0,,,,,,,,2025-04-12 10:37:37.539737,2.18,2.144
2.0,7.0,8.0,100.0,,,,,,,,2025-04-12 10:37:37.539737,2.284,2.23
2.0,7.0,8.0,100.0,,,,,,,,2025-04-12 10:37:37.539737,2.284,2.23
2.0,8.0,8.0,100.0,,,,,,,,2025-04-12 10:37:37.539737,2.392,2.318
2.0,8.0,8.0,100.0,,,,,,,,2025-04-12 10:37:37.539737,2.392,2.318
2.0,9.0,8.0,100.0,,,,,,,,2025-04-12 10:37:37.539737,2.504,2.408
2.0,9.0,4.0,100.0,,,,,,,,2025-04-12 10:37:37.539737,2.095,2.073
2.0,10.0,4.0,100.0,,,,,,,,2025-04-12 10:37:37.539737,2.197,2.157
2.0,10.0,4.0,100.0,,,,,,,,2025-04-12 10:37:37.539737,2.197,2.157
3.0,1.0,9.0,0.0,,,,,,,,2025-04-12 10:37:37.539737,0.966,1.036
3.0,1.0,6.0,21.43,,,,,,,,2025-04-12 10:37:37.539737,0.975,1.045
3.0,2.0,6.0,21.43,,,,,,,,2025-04-12 10:37:37.539737,1.021,1.094
3.0,2.0,4.0,32.14,,,,,,,,2025-04-12 10:37:37.539737,1.003,1.075
3.0,3.0,4.0,32.14,,,,,,,,2025-04-12 10:37:37.539737,1.051,1.125
3.0,3.0,4.0,39.29,,,,,,,,2025-04-12 10:37:37.539737,1.105,1.179
3.0,4.0,4.0,39.29,,,,,,,,2025-04-12 10:37:37.539737,1.16,1.235
3.0,4.0,3.0,42.86,,,,,,,,2025-04-12 10:37:37.539737,1.135,1.21
3.0,5.0,3.0,42.86,,,,,,,,2025-04-12 10:37:37.539737,1.192,1.266
3.0,5.0,3.0,46.43,,,,,,,,2025-04-12 10:37:37.539737,1.223,1.296
3.0,6.0,3.0,46.43,,,,,,,,2025-04-12 10:37:37.539737,1.286,1.357
3.0,6.0,3.0,46.43,,,,,,,,2025-04-12 10:37:37.539737,1.286,1.357
3.0,7.0,3.0,46.43,,,,,,,,2025-04-12 10:37:37.539737,1.352,1.419
3.0,7.0,3.0,50.0,,,,,,,,2025-04-12 10:37:37.539737,1.387,1.452
3.0,8.0,3.0,50.0,,,,,,,,2025-04-12 10:37:37.539737,1.459,1.518
3.0,8.0,3.0,50.0,,,,,,,,2025-04-12 10:37:37.539737,1.459,1.518
3.0,9.0,3.0,50.0,,,,,,,,2025-04-12 10:37:37.539737,1.534,1.587
3.0,9.0,3.0,50.0,,,,,,,,2025-04-12 10:37:37.539737,1.534,1.587
3.0,10.0,3.0,50.0,,,,,,,,2025-04-12 10:37:37.539737,1.613,1.657
3.0,10.0,3.0,50.0,,,,,,,,2025-04-12 10:37:37.539737,1.613,1.657
4.0,1.0,8.0,0.0,,,,,,,,2025-04-12 10:37:37.539737,1.004,1.076
4.0,1.0,6.0,16.67,,,,,,,,2025-04-12 10:37:37.539737,1.026,1.099
4.0,2.0,6.0,16.67,,,,,,,,2025-04-12 10:37:37.539737,1.076,1.151
4.0,2.0,6.0,22.22,,,,,,,,2025-04-12 10:37:37.539737,1.119,1.194
4.0,3.0,6.0,22.22,,,,,,,,2025-04-12 10:37:37.539737,1.175,1.249
4.0,3.0,6.0,25.93,,,,,,,,2025-04-12 10:37:37.539737,1.207,1.28
4.0,4.0,6.0,25.93,,,,,,,,2025-04-12 10:37:37.539737,1.268,1.34
4.0,4.0,6.0,25.93,,,,,,,,2025-04-12 10:37:37.539737,1.268,1.34
4.0,5.0,6.0,25.93,,,,,,,,2025-04-12 10:37:37.539737,1.334,1.402
4.0,5.0,6.0,25.93,,,,,,,,2025-04-12 10:37:37.539737,1.334,1.402
4.0,6.0,6.0,25.93,,,,,,,,2025-04-12 10:37:37.539737,1.402,1.466
4.0,6.0,5.0,25.93,,,,,,,,2025-04-12 10:37:37.539737,1.336,1.404
4.0,7.0,5.0,25.93,,,,,,,,2025-04-12 10:37:37.539737,1.405,1.469
4.0,7.0,5.0,25.93,,,,,,,,2025-04-12 10:37:37.539737,1.405,1.469
4.0,8.0,5.0,25.93,,,,,,,,2025-04-12 10:37:37.539737,1.478,1.536
4.0,8.0,5.0,25.93,,,,,,,,2025-04-12 10:37:37.539737,1.478,1.536
4.0,9.0,5.0,25.93,,,,,,,,2025-04-12 10:37:37.539737,1.554,1.604
4.0,9.0,5.0,25.93,,,,,,,,2025-04-12 10:37:37.539737,1.554,1.604
4.0,10.0,5.0,25.93,,,,,,,,2025-04-12 10:37:37.539737,1.633,1.676
4.0,10.0,5.0,25.93,,,,,,,,2025-04-12 10:37:37.539737,1.633,1.676
1.0,1.0,15.0,0.0,,,,,,,,2025-04-12 10:37:37.539737,1.068,1.142
1.0,1.0,0.0,17.39,,,,,,,,2025-04-12 10:37:37.539737,0.711,0.723
1.0,1.0,15.0,0.0,,,,,,,,2025-04-12 10:37:37.539737,1.068,1.142
1.0,1.0,13.0,34.78,,,,,,,,2025-04-12 10:37:37.539737,1.243,1.315
1.0,2.0,13.0,34.78,,,,,,,,2025-04-12 10:37:37.539737,1.307,1.376
1.0,2.0,13.0,86.96,,,,,,,,2025-04-12 10:37:37.539737,1.9,1.908
1.0,3.0,13.0,86.96,,,,,,,,2025-04-12 10:37:37.539737,1.994,1.988
1.0,3.0,13.0,95.65,,,,,,,,2025-04-12 10:37:37.539737,2.117,2.091
1.0,4.0,13.0,95.65,,,,,,,,2025-04-12 10:37:37.539737,2.219,2.176
1.0,4.0,13.0,95.65,,,,,,,,2025-04-12 10:37:37.539737,2.219,2.176
1.0,5.0,13.0,95.65,,,,,,,,2025-04-12 10:37:37.539737,2.324,2.263
1.0,5.0,13.0,95.65,,,,,,,,2025-04-12 10:37:37.539737,2.324,2.263
1.0,6.0,13.0,95.65,,,,,,,,2025-04-12 10:37:37.539737,2.433,2.351
1.0,6.0,13.0,95.65,,,,,,,,2025-04-12 10:37:37.539737,2.433,2.351
1.0,7.0,13.0,95.65,,,,,,,,2025-04-12 10:37:37.539737,2.546,2.442
1.0,7.0,13.0,95.65,,,,,,,,2025-04-12 10:37:37.539737,2.546,2.442
1.0,8.0,13.0,95.65,,,,,,,,2025-04-12 10:37:37.539737,2.662,2.535
1.0,8.0,13.0,95.65,,,,,,,,2025-04-12 10:37:37.539737,2.662,2.535
1.0,9.0,13.0,95.65,,,,,,,,2025-04-12 10:37:37.539737,2.782,2.63
1.0,9.0,13.0,95.65,,,,,,,,2025-04-12 10:37:37.539737,2.782,2.63
1.0,10.0,13.0,95.65,,,,,,,,2025-04-12 10:37:37.539737,2.906,2.727
1.0,10.0,13.0,95.65,,,,,,,,2025-04-12 10:37:37.539737,2.906,2.727
2.0,1.0,15.0,0.0,,,,,,,,2025-04-12 10:37:37.539737,1.166,1.24
2.0,1.0,14.0,58.33,,,,,,,,2025-04-12 10:37:37.539737,1.692,1.727
2.0,2.0,14.0,58.33,,,,,,,,2025-04-12 10:37:37.539737,1.777,1.802
2.0,2.0,13.0,83.33,,,,,,,,2025-04-12 10:37:37.539737,2.021,2.01
2.0,3.0,13.0,83.33,,,,,,,,2025-04-12 10:37:37.539737,2.119,2.093
2.0,3.0,13.0,83.33,,,,,,,,2025-04-12 10:37:37.539737,2.119,2.093
2.0,4.0,13.0,83.33,,,,,,,,2025-04-12 10:37:37.539737,2.221,2.178
2.0,4.0,13.0,83.33,,,,,,,,2025-04-12 10:37:37.539737,2.221,2.178
2.0,5.0,13.0,83.33,,,,,,,,2025-04-12 10:37:37.539737,2.327,2.265
2.0,5.0,13.0,83.33,,,,,,,,2025-04-12 10:37:37.539737,2.327,2.265
2.0,6.0,13.0,83.33,,,,,,,,2025-04-12 10:37:37.539737,2.436,2.354
2.0,6.0,13.0,83.33,,,,,,,,2025-04-12 10:37:37.539737,2.436,2.354
2.0,7.0,13.0,83.33,,,,,,,,2025-04-12 10:37:37.539737,2.549,2.445
2.0,7.0,13.0,83.33,,,,,,,,2025-04-12 10:37:37.539737,2.549,2.445
2.0,8.0,13.0,83.33,,,,,,,,2025-04-12 10:37:37.539737,2.666,2.537
2.0,8.0,12.0,83.33,,,,,,,,2025-04-12 10:37:37.539737,2.554,2.448
2.0,9.0,12.0,83.33,,,,,,,,2025-04-12 10:37:37.539737,2.67,2.541
2.0,9.0,11.0,91.67,,,,,,,,2025-04-12 10:37:37.539737,2.699,2.564
2.0,10.0,11.0,91.67,,,,,,,,2025-04-12 10:37:37.539737,2.82,2.659
2.0,10.0,11.0,100.0,,,,,,,,2025-04-12 10:37:37.539737,2.969,2.776
3.0,1.0,15.0,0.0,,,,,,,,2025-04-12 10:37:37.539737,1.275,1.346
3.0,1.0,14.0,32.14,,,,,,,,2025-04-12 10:37:37.539737,1.533,1.586
3.0,2.0,14.0,32.14,,,,,,,,2025-04-12 10:37:37.539737,1.612,1.657
3.0,2.0,14.0,35.71,,,,,,,,2025-04-12 10:37:37.539737,1.654,1.694
3.0,3.0,14.0,35.71,,,,,,,,2025-04-12 10:37:37.539737,1.738,1.768
3.0,3.0,14.0,42.86,,,,,,,,2025-04-12 10:37:37.539737,1.828,1.846
3.0,4.0,14.0,42.86,,,,,,,,2025-04-12 10:37:37.539737,1.919,1.924
3.0,4.0,14.0,42.86,,,,,,,,2025-04-12 10:37:37.539737,1.919,1.924
3.0,5.0,14.0,42.86,,,,,,,,2025-04-12 10:37:37.539737,2.014,2.005
3.0,5.0,13.0,42.86,,,,,,,,2025-04-12 10:37:37.539737,1.923,1.928
3.0,6.0,13.0,42.86,,,,,,,,2025-04-12 10:37:37.539737,2.018,2.008
3.0,6.0,13.0,42.86,,,,,,,,2025-04-12 10:37:37.539737,2.018,2.008
3.0,7.0,13.0,42.86,,,,,,,,2025-04-12 10:37:37.539737,2.116,2.091
3.0,7.0,13.0,53.57,,,,,,,,2025-04-12 10:37:37.539737,2.275,2.222
3.0,8.0,13.0,53.57,,,,,,,,2025-04-12 10:37:37.539737,2.383,2.31
3.0,8.0,13.0,60.71,,,,,,,,2025-04-12 10:37:37.539737,2.497,2.403
3.0,9.0,13.0,60.71,,,,,,,,2025-04-12 10:37:37.539737,2.612,2.495
3.0,9.0,13.0,60.71,,,,,,,,2025-04-12 10:37:37.539737,2.612,2.495
3.0,10.0,13.0,60.71,,,,,,,,2025-04-12 10:37:37.539737,2.73,2.589
3.0,10.0,12.0,60.71,,,,,,,,2025-04-12 10:37:37.539737,2.617,2.498
4.0,1.0,15.0,0.0,,,,,,,,2025-04-12 10:37:37.539737,1.396,1.46
4.0,1.0,15.0,14.81,,,,,,,,2025-04-12 10:37:37.539737,1.554,1.604
4.0,2.0,15.0,14.81,,,,,,,,2025-04-12 10:37:37.539737,1.633,1.676
4.0,2.0,15.0,18.52,,,,,,,,2025-04-12 10:37:37.539737,1.677,1.715
4.0,3.0,15.0,18.52,,,,,,,,2025-04-12 10:37:37.539737,1.762,1.789
4.0,3.0,15.0,20.37,,,,,,,,2025-04-12 10:37:37.539737,1.786,1.809
4.0,4.0,15.0,20.37,,,,,,,,2025-04-12 10:37:37.539737,1.875,1.887
4.0,4.0,15.0,22.22,,,,,,,,2025-04-12 10:37:37.539737,1.9,1.908
4.0,5.0,15.0,22.22,,,,,,,,2025-04-12 10:37:37.539737,1.994,1.988
4.0,5.0,15.0,22.22,,,,,,,,2025-04-12 10:37:37.539737,1.994,1.988
4.0,6.0,15.0,22.22,,,,,,,,2025-04-12 10:37:37.539737,2.091,2.07
4.0,6.0,15.0,25.93,,,,,,,,2025-04-12 10:37:37.539737,2.145,2.115
4.0,7.0,15.0,25.93,,,,,,,,2025-04-12 10:37:37.539737,2.248,2.2
4.0,7.0,13.0,25.93,,,,,,,,2025-04-12 10:37:37.539737,2.053,2.038
4.0,8.0,13.0,25.93,,,,,,,,2025-04-12 10:37:37.539737,2.153,2.121
4.0,8.0,13.0,25.93,,,,,,,,2025-04-12 10:37:37.539737,2.153,2.121
4.0,9.0,13.0,25.93,,,,,,,,2025-04-12 10:37:37.539737,2.256,2.207
4.0,9.0,13.0,25.93,,,,,,,,2025-04-12 10:37:37.539737,2.256,2.207
4.0,10.0,13.0,25.93,,,,,,,,2025-04-12 10:37:37.539737,2.363,2.294
4.0,10.0,13.0,25.93,,,,,,,,2025-04-12 10:37:37.539737,2.363,2.294
1.0,1.0,15.0,0.0,,,,,,,,2025-04-12 10:37:37.539737,1.068,1.142
1.0,1.0,12.0,34.78,,,,,,,,2025-04-12 10:37:37.539737,1.185,1.259
1.0,2.0,12.0,34.78,,,,,,,,2025-04-12 10:37:37.539737,1.245,1.318
1.0,2.0,11.0,47.83,,,,,,,,2025-04-12 10:37:37.539737,1.304,1.374
1.0,3.0,11.0,47.83,,,,,,,,2025-04-12 10:37:37.539737,1.371,1.437
1.0,3.0,8.0,56.52,,,,,,,,2025-04-12 10:37:37.539737,1.263,1.335
1.0,4.0,8.0,56.52,,,,,,,,2025-04-12 10:37:37.539737,1.329,1.397
1.0,4.0,8.0,60.87,,,,,,,,2025-04-12 10:37:37.539737,1.371,1.437
1.0,5.0,8.0,60.87,,,,,,,,2025-04-12 10:37:37.539737,1.442,1.503
1.0,5.0,8.0,60.87,,,,,,,,2025-04-12 10:37:37.539737,1.442,1.503
1.0,6.0,8.0,60.87,,,,,,,,2025-04-12 10:37:37.539737,1.516,1.571
1.0,6.0,8.0,60.87,,,,,,,,2025-04-12 10:37:37.539737,1.516,1.571
1.0,7.0,8.0,60.87,,,,,,,,2025-04-12 10:37:37.539737,1.594,1.641
1.0,7.0,7.0,73.91,,,,,,,,2025-04-12 10:37:37.539737,1.669,1.707
1.0,8.0,7.0,73.91,,,,,,,,2025-04-12 10:37:37.539737,1.753,1.781
1.0,8.0,7.0,78.26,,,,,,,,2025-04-12 10:37:37.539737,1.808,1.829
1.0,9.0,7.0,78.26,,,,,,,,2025-04-12 10:37:37.539737,1.899,1.907
1.0,9.0,7.0,78.26,,,,,,,,2025-04-12 10:37:37.539737,1.899,1.907
1.0,10.0,7.0,78.26,,,,,,,,2025-04-12 10:37:37.539737,1.993,1.987
1.0,10.0,7.0,78.26,,,,,,,,2025-04-12 10:37:37.539737,1.993,1.987
2.0,1.0,12.0,0.0,,,,,,,,2025-04-12 10:37:37.539737,1.015,1.087
2.0,1.0,12.0,58.33,,,,,,,,2025-04-12 10:37:37.539737,1.537,1.59
2.0,2.0,12.0,58.33,,,,,,,,2025-04-12 10:37:37.539737,1.616,1.66
2.0,2.0,10.0,66.67,,,,,,,,2025-04-12 10:37:37.539737,1.559,1.609
2.0,3.0,10.0,66.67,,,,,,,,2025-04-12 10:37:37.539737,1.639,1.681
2.0,3.0,9.0,75.0,,,,,,,,2025-04-12 10:37:37.539737,1.659,1.698
2.0,4.0,9.0,75.0,,,,,,,,2025-04-12 10:37:37.539737,1.743,1.772
2.0,4.0,9.0,75.0,,,,,,,,2025-04-12 10:37:37.539737,1.743,1.772
2.0,5.0,9.0,75.0,,,,,,,,2025-04-12 10:37:37.539737,1.831,1.848
2.0,5.0,9.0,75.0,,,,,,,,2025-04-12 10:37:37.539737,1.831,1.848
2.0,6.0,9.0,75.0,,,,,,,,2025-04-12 10:37:37.539737,1.922,1.927
2.0,6.0,9.0,83.33,,,,,,,,2025-04-12 10:37:37.539737,2.036,2.024
2.0,7.0,9.0,83.33,,,,,,,,2025-04-12 10:37:37.539737,2.135,2.107
2.0,7.0,9.0,91.67,,,,,,,,2025-04-12 10:37:37.539737,2.259,2.209
2.0,8.0,9.0,91.67,,,,,,,,2025-04-12 10:37:37.539737,2.366,2.297
2.0,8.0,9.0,91.67,,,,,,,,2025-04-12 10:37:37.539737,2.366,2.297
2.0,9.0,9.0,91.67,,,,,,,,2025-04-12 10:37:37.539737,2.477,2.386
2.0,9.0,9.0,91.67,,,,,,,,2025-04-12 10:37:37.539737,2.477,2.386
2.0,10.0,9.0,91.67,,,,,,,,2025-04-12 10:37:37.539737,2.591,2.478
2.0,10.0,9.0,91.67,,,,,,,,2025-04-12 10:37:37.539737,2.591,2.478
3.0,1.0,14.0,0.0,,,,,,,,2025-04-12 10:37:37.539737,1.215,1.289
3.0,1.0,11.0,28.57,,,,,,,,2025-04-12 10:37:37.539737,1.293,1.363
3.0,2.0,11.0,28.57,,,,,,,,2025-04-12 10:37:37.539737,1.359,1.426
3.0,2.0,11.0,57.14,,,,,,,,2025-04-12 10:37:37.539737,1.671,1.709
3.0,3.0,11.0,57.14,,,,,,,,2025-04-12 10:37:37.539737,1.756,1.783
3.0,3.0,11.0,57.14,,,,,,,,2025-04-12 10:37:37.539737,1.756,1.783
3.0,4.0,11.0,57.14,,,,,,,,2025-04-12 10:37:37.539737,1.844,1.86
3.0,4.0,11.0,64.29,,,,,,,,2025-04-12 10:37:37.539737,1.939,1.941
3.0,5.0,11.0,64.29,,,,,,,,2025-04-12 10:37:37.539737,2.034,2.022
3.0,5.0,11.0,64.29,,,,,,,,2025-04-12 10:37:37.539737,2.034,2.022
3.0,6.0,11.0,64.29,,,,,,,,2025-04-12 10:37:37.539737,2.133,2.105
3.0,6.0,11.0,64.29,,,,,,,,2025-04-12 10:37:37.539737,2.133,2.105
3.0,7.0,11.0,64.29,,,,,,,,2025-04-12 10:37:37.539737,2.236,2.19
3.0,7.0,11.0,64.29,,,,,,,,2025-04-12 10:37:37.539737,2.236,2.19
3.0,8.0,11.0,64.29,,,,,,,,2025-04-12 10:37:37.539737,2.342,2.277
3.0,8.0,11.0,64.29,,,,,,,,2025-04-12 10:37:37.539737,2.342,2.277
3.0,9.0,11.0,64.29,,,,,,,,2025-04-12 10:37:37.539737,2.452,2.366
3.0,9.0,11.0,64.29,,,,,,,,2025-04-12 10:37:37.539737,2.452,2.366
3.0,10.0,11.0,64.29,,,,,,,,2025-04-12 10:37:37.539737,2.565,2.457
3.0,10.0,11.0,64.29,,,,,,,,2025-04-12 10:37:37.539737,2.565,2.457
4.0,1.0,15.0,0.0,,,,,,,,2025-04-12 10:37:37.539737,1.396,1.46
4.0,1.0,13.0,14.81,,,,,,,,2025-04-12 10:37:37.539737,1.411,1.474
4.0,2.0,13.0,14.81,,,,,,,,2025-04-12 10:37:37.539737,1.484,1.541
4.0,2.0,13.0,22.22,,,,,,,,2025-04-12 10:37:37.539737,1.565,1.615
4.0,3.0,13.0,22.22,,,,,,,,2025-04-12 10:37:37.539737,1.645,1.686
4.0,3.0,11.0,22.22,,,,,,,,2025-04-12 10:37:37.539737,1.495,1.551
4.0,4.0,11.0,22.22,,,,,,,,2025-04-12 10:37:37.539737,1.571,1.62
4.0,4.0,11.0,22.22,,,,,,,,2025-04-12 10:37:37.539737,1.571,1.62
4.0,5.0,11.0,22.22,,,,,,,,2025-04-12 10:37:37.539737,1.652,1.692
4.0,5.0,10.0,22.22,,,,,,,,2025-04-12 10:37:37.539737,1.575,1.623
4.0,6.0,10.0,22.22,,,,,,,,2025-04-12 10:37:37.539737,1.655,1.695
4.0,6.0,10.0,25.93,,,,,,,,2025-04-12 10:37:37.539737,1.7,1.734
4.0,7.0,10.0,25.93,,,,,,,,2025-04-12 10:37:37.539737,1.786,1.809
4.0,7.0,9.0,25.93,,,,,,,,2025-04-12 10:37:37.539737,1.703,1.737
4.0,8.0,9.0,25.93,,,,,,,,2025-04-12 10:37:37.539737,1.789,1.812
4.0,8.0,8.0,25.93,,,,,,,,2025-04-12 10:37:37.539737,1.706,1.74
4.0,9.0,8.0,25.93,,,,,,,,2025-04-12 10:37:37.539737,1.793,1.816
4.0,9.0,4.0,25.93,,,,,,,,2025-04-12 10:37:37.539737,1.481,1.538
4.0,10.0,4.0,25.93,,,,,,,,2025-04-12 10:37:37.539737,1.557,1.607
4.0,10.0,2.0,25.93,,,,,,,,2025-04-12 10:37:37.539737,1.414,1.477
,,9.0,0.0,,,,,,,,2025-04-12 10:37:37.539737,,
,,9.0,0.0,,,,,,,,2025-04-12 10:37:37.539737,,
,,9.0,0.0,,,,,,,,2025-04-12 10:37:37.539737,,
,,9.0,0.0,,,,,,,,2025-04-12 10:37:37.539737,,
,,9.0,0.0,,,,,,,,2025-04-12 10:37:37.539737,,
,,9.0,0.0,,,,,,,,2025-04-12 10:37:37.539737,,
,,9.0,0.0,,,,,,,,2025-04-12 10:37:37.539737,,
,,9.0,0.0,,,,,,,,2025-04-12 10:37:37.539737,,
,,9.0,0.0,,,,,,,,2025-04-12 10:37:37.539737,,
,,9.0,0.0,,,,,,,,2025-04-12 10:37:37.539737,,
,,9.0,0.0,,,,,,,,2025-04-12 10:37:37.539737,,
,,9.0,0.0,,,,,,,,2025-04-12 10:37:37.539737,,
,,9.0,0.0,,,,,,,,2025-04-12 10:37:37.539737,,
,,9.0,0.0,,,,,,,,2025-04-12 10:37:37.539737,,
,,9.0,0.0,,,,,,,,2025-04-12 10:37:37.539737,,
,,9.0,0.0,,,,,,,,2025-04-12 10:37:37.539737,,
,,9.0,0.0,,,,,,,,2025-04-12 10:37:37.539737,,
,,9.0,0.0,,,,,,,,2025-04-12 10:37:37.539737,,
,,9.0,0.0,,,,,,,,2025-04-12 10:37:37.539737,,
,,9.0,0.0,,,,,,,,2025-04-12 10:37:37.539737,,
,,9.0,0.0,,,,,,,,2025-04-12 10:37:37.539737,,
,,9.0,0.0,,,,,,,,2025-04-12 10:37:37.539737,,
,,9.0,0.0,,,,,,,,2025-04-12 10:37:37.539737,,
,,9.0,0.0,,,,,,,,2025-04-12 10:37:37.539737,,
,,9.0,0.0,,,,,,,,2025-04-12 10:37:37.539737,,
,,9.0,0.0,,,,,,,,2025-04-12 10:37:37.539737,,
,,9.0,0.0,,,,,,,,2025-04-12 10:37:37.539737,,
,,9.0,0.0,,,,,,,,2025-04-12 10:37:37.539737,,
,,9.0,0.0,,,,,,,,2025-04-12 10:37:37.539737,,
,,9.0,0.0,,,,,,,,2025-04-12 10:37:37.539737,,
,,9.0,0.0,,,,,,,,2025-04-12 10:37:37.539737,,
,,9.0,0.0,,,,,,,,2025-04-12 10:37:37.539737,,
,,9.0,0.0,,,,,,,,2025-04-12 10:37:37.539737,,
,,9.0,0.0,,,,,,,,2025-04-12 10:37:37.539737,,
,,9.0,0.0,,,,,,,,2025-04-12 10:37:37.539737,,
,,9.0,0.0,,,,,,,,2025-04-12 10:37:37.539737,,
,,9.0,0.0,,,,,,,,2025-04-12 10:37:37.539737,,
,,9.0,0.0,,,,,,,,2025-04-12 10:37:37.539737,,
,,9.0,0.0,,,,,,,,2025-04-12 10:37:37.539737,,
,,9.0,0.0,,,,,,,,2025-04-12 10:37:37.539737,,
,,9.0,0.0,,,,,,,,2025-04-12 10:37:37.539737,,
,,9.0,0.0,,,,,,,,2025-04-12 10:37:37.539737,,
,,9.0,0.0,,,,,,,,2025-04-12 10:37:37.539737,,
,,9.0,0.0,,,,,,,,2025-04-12 10:37:37.539737,,
,,9.0,0.0,,,,,,,,2025-04-12 10:37:37.539737,,
,,9.0,0.0,,,,,,,,2025-04-12 10:37:37.539737,,
,,9.0,0.0,,,,,,,,2025-04-12 10:37:37.539737,,
,,9.0,0.0,,,,,,,,2025-04-12 10:37:37.539737,,
,,9.0,0.0,,,,,,,,2025-04-12 10:37:37.539737,,
,,9.0,0.0,,,,,,,,2025-04-12 10:37:37.539737,,
,,9.0,0.0,,,,,,,,2025-04-12 10:37:37.539737,,
,,9.0,0.0,,,,,,,,2025-04-12 10:37:37.539737,,
,,9.0,0.0,,,,,,,,2025-04-12 10:37:37.539737,,
,,9.0,0.0,,,,,,,,2025-04-12 10:37:37.539737,,
,,9.0,0.0,,,,,,,,2025-04-12 10:37:37.539737,,
,,9.0,0.0,,,,,,,,2025-04-12 10:37:37.539737,,
,,9.0,0.0,,,,,,,,2025-04-12 10:37:37.539737,,
,,9.0,0.0,,,,,,,,2025-04-12 10:37:37.539737,,
,,9.0,0.0,,,,,,,,2025-04-12 10:37:37.539737,,
,,9.0,0.0,,,,,,,,2025-04-12 10:37:37.539737,,
,,9.0,0.0,,,,,,,,2025-04-12 10:37:37.539737,,
,,9.0,0.0,,,,,,,,2025-04-12 10:37:37.539737,,
,,9.0,0.0,,,,,,,,2025-04-12 10:37:37.539737,,
,,9.0,0.0,,,,,,,,2025-04-12 10:37:37.539737,,
,,9.0,0.0,,,,,,,,2025-04-12 10:37:37.539737,,
,,9.0,0.0,,,,,,,,2025-04-12 10:37:37.539737,,
,,9.0,0.0,,,,,,,,2025-04-12 10:37:37.539737,,
,,9.0,0.0,,,,,,,,2025-04-12 10:37:37.539737,,
,,9.0,0.0,,,,,,,,2025-04-12 10:37:37.539737,,
,,9.0,0.0,,,,,,,,2025-04-12 10:37:37.539737,,
,,9.0,0.0,,,,,,,,2025-04-12 10:37:37.539737,,
,,9.0,0.0,,,,,,,,2025-04-12 10:37:37.539737,,
,,9.0,0.0,,,,,,,,2025-04-12 10:37:37.539737,,
,,9.0,0.0,,,,,,,,2025-04-12 10:37:37.539737,,
,,9.0,0.0,,,,,,,,2025-04-12 10:37:37.539737,,
,,9.0,0.0,,,,,,,,2025-04-12 10:37:37.539737,,
,,9.0,0.0,,,,,,,,2025-04-12 10:37:37.539737,,
,,9.0,0.0,,,,,,,,2025-04-12 10:37:37.539737,,
,,9.0,0.0,,,,,,,,2025-04-12 10:37:37.539737,,
,,9.0,0.0,,,,,,,,2025-04-12 10:37:37.539737,,
,,9.0,0.0,,,,,,,,2025-04-12 10:37:37.539737,,
,,9.0,0.0,,,,,,,,2025-04-12 10:37:37.539737,,
,,9.0,0.0,,,,,,,,2025-04-12 10:37:37.539737,,
,,9.0,0.0,,,,,,,,2025-04-12 10:37:37.539737,,
,,9.0,0.0,,,,,,,,2025-04-12 10:37:37.539737,,
,,9.0,0.0,,,,,,,,2025-04-12 10:37:37.539737,,
,,9.0,0.0,,,,,,,,2025-04-12 10:37:37.539737,,
,,9.0,0.0,,,,,,,,2025-04-12 10:37:37.539737,,
,,9.0,0.0,,,,,,,,2025-04-12 10:37:37.539737,,
,,9.0,0.0,,,,,,,,2025-04-12 10:37:37.539737,,
,,9.0,0.0,,,,,,,,2025-04-12 10:37:37.539737,,
,,9.0,0.0,,,,,,,,2025-04-12 10:37:37.539737,,
,,9.0,0.0,,,,,,,,2025-04-12 10:37:37.539737,,
,,9.0,0.0,,,,,,,,2025-04-12 10:37:37.539737,,
,,9.0,0.0,,,,,,,,2025-04-12 10:37:37.539737,,
,,9.0,0.0,,,,,,,,2025-04-12 10:37:37.539737,,
,,9.0,0.0,,,,,,,,2025-04-12 10:37:37.539737,,
,,9.0,0.0,,,,,,,,2025-04-12 10:37:37.539737,,
,,9.0,0.0,,,,,,,,2025-04-12 10:37:37.539737,,
,,9.0,0.0,,,,,,,,2025-04-12 10:37:37.539737,,
