CurrentLevel;WaveNumber;TowerID;TowerType;Action;Level;Range;FireRate;Cost;Timestamp
4;3;-967214;Rocket;Update;0;8;0,5;12;2025.01.29 11:22
4;3;-955402;Rocket;Update;0;8;0,5;12;2025.01.29 11:22
4;3;-949514;Rocket;Update;0;8;0,5;12;2025.01.29 11:22
4;3;-936806;MachineGun;Update;0;6;4;4;2025.01.29 11:22
4;3;-935350;MachineGun;Update;0;6;4;4;2025.01.29 11:22
4;3;-935274;MachineGun;Update;0;6;4;4;2025.01.29 11:22
4;3;-935238;MachineGun;Update;0;6;4;4;2025.01.29 11:22
4;3;-935164;Rocket;Update;0;8;0,5;12;2025.01.29 11:22
4;4;-1013074;MachineGun;Update;1;7;5;12;2025.01.29 11:23
4;4;-1011416;MachineGun;Update;1;7;5;12;2025.01.29 11:23
4;4;-1003604;MachineGun;Update;1;7;5;12;2025.01.29 11:23
4;4;-1003036;MachineGun;Update;1;7;5;12;2025.01.29 11:23
4;4;-987796;Rocket;Update;0;8;0,5;12;2025.01.29 11:23
4;4;-979694;Rocket;Update;0;8;0,5;12;2025.01.29 11:23
4;4;-972166;Rocket;Update;0;8;0,5;12;2025.01.29 11:23
4;4;-967930;Rocket;Update;0;8;0,5;12;2025.01.29 11:23
4;4;-967214;Rocket;Update;0;8;0,5;12;2025.01.29 11:23
4;4;-955402;Rocket;Update;0;8;0,5;12;2025.01.29 11:23
4;4;-949514;Rocket;Update;0;8;0,5;12;2025.01.29 11:23
4;4;-935274;MachineGun;Update;0;6;4;4;2025.01.29 11:23
4;4;-935238;MachineGun;Update;0;6;4;4;2025.01.29 11:23
4;4;-935164;Rocket;Update;0;8;0,5;12;2025.01.29 11:23
4;5;-1061130;MachineGun;Update;2;8;5;26;2025.01.29 11:24
4;5;-1045502;MachineGun;Update;2;8;5;26;2025.01.29 11:24
4;5;-1013074;MachineGun;Update;1;7;5;12;2025.01.29 11:24
4;5;-1011416;MachineGun;Update;1;7;5;12;2025.01.29 11:24
4;5;-1003604;MachineGun;Update;1;7;5;12;2025.01.29 11:24
4;5;-1003036;MachineGun;Update;1;7;5;12;2025.01.29 11:24
4;5;-987796;Rocket;Update;0;8;0,5;12;2025.01.29 11:24
4;5;-979694;Rocket;Update;0;8;0,5;12;2025.01.29 11:24
4;5;-972166;Rocket;Update;0;8;0,5;12;2025.01.29 11:24
4;5;-967930;Rocket;Update;0;8;0,5;12;2025.01.29 11:24
4;5;-967214;Rocket;Update;0;8;0,5;12;2025.01.29 11:24
4;5;-955402;Rocket;Update;0;8;0,5;12;2025.01.29 11:24
4;5;-949514;Rocket;Update;0;8;0,5;12;2025.01.29 11:24
4;5;-935164;Rocket;Update;0;8;0,5;12;2025.01.29 11:24
4;6;-1093192;Rocket;Update;1;10;0,65;36;2025.01.29 11:25
4;6;-1080934;Rocket;Update;1;10;0,65;36;2025.01.29 11:25
4;6;-1061130;MachineGun;Update;2;8;5;26;2025.01.29 11:25
4;6;-1045502;MachineGun;Update;2;8;5;26;2025.01.29 11:25
4;6;-1013074;MachineGun;Update;1;7;5;12;2025.01.29 11:25
4;6;-1011416;MachineGun;Update;1;7;5;12;2025.01.29 11:25
4;6;-1003604;MachineGun;Update;1;7;5;12;2025.01.29 11:25
4;6;-1003036;MachineGun;Update;1;7;5;12;2025.01.29 11:25
4;6;-987796;Rocket;Update;0;8;0,5;12;2025.01.29 11:25
4;6;-979694;Rocket;Update;0;8;0,5;12;2025.01.29 11:25
4;6;-972166;Rocket;Update;0;8;0,5;12;2025.01.29 11:25
4;6;-967930;Rocket;Update;0;8;0,5;12;2025.01.29 11:25
4;6;-967214;Rocket;Update;0;8;0,5;12;2025.01.29 11:25
4;6;-949514;Rocket;Update;0;8;0,5;12;2025.01.29 11:25
4;7;-1116204;MachineGun;Update;2;8;5;26;2025.01.29 11:26
4;7;-1111068;MachineGun;Update;2;8;5;26;2025.01.29 11:26
4;7;-1093192;Rocket;Update;1;10;0,65;36;2025.01.29 11:26
4;7;-1080934;Rocket;Update;1;10;0,65;36;2025.01.29 11:26
4;7;-1061130;MachineGun;Update;2;8;5;26;2025.01.29 11:26
4;7;-1045502;MachineGun;Update;2;8;5;26;2025.01.29 11:26
4;7;-1003604;MachineGun;Update;1;7;5;12;2025.01.29 11:26
4;7;-1003036;MachineGun;Update;1;7;5;12;2025.01.29 11:26
4;7;-987796;Rocket;Update;0;8;0,5;12;2025.01.29 11:26
4;7;-979694;Rocket;Update;0;8;0,5;12;2025.01.29 11:26
4;7;-972166;Rocket;Update;0;8;0,5;12;2025.01.29 11:26
4;7;-967930;Rocket;Update;0;8;0,5;12;2025.01.29 11:26
4;7;-967214;Rocket;Update;0;8;0,5;12;2025.01.29 11:26
4;7;-949514;Rocket;Update;0;8;0,5;12;2025.01.29 11:26
4;8;-1116204;MachineGun;Update;2;8;5;26;2025.01.29 11:28
4;8;-1111068;MachineGun;Update;2;8;5;26;2025.01.29 11:28
4;8;-1093192;Rocket;Update;1;10;0,65;36;2025.01.29 11:28
4;8;-1080934;Rocket;Update;1;10;0,65;36;2025.01.29 11:28
4;8;-1061130;MachineGun;Update;2;8;5;26;2025.01.29 11:28
4;8;-1045502;MachineGun;Update;2;8;5;26;2025.01.29 11:28
4;8;-1003604;MachineGun;Update;1;7;5;12;2025.01.29 11:28
4;8;-1003036;MachineGun;Update;1;7;5;12;2025.01.29 11:28
4;8;-987796;Rocket;Update;0;8;0,5;12;2025.01.29 11:28
4;8;-979694;Rocket;Update;0;8;0,5;12;2025.01.29 11:28
4;8;-972166;Rocket;Update;0;8;0,5;12;2025.01.29 11:28
4;8;-967930;Rocket;Update;0;8;0,5;12;2025.01.29 11:28
4;8;-967214;Rocket;Update;0;8;0,5;12;2025.01.29 11:28
4;8;-949514;Rocket;Update;0;8;0,5;12;2025.01.29 11:28
4;9;-1209726;Rocket;Update;1;10;0,65;36;2025.01.29 11:29
4;9;-1186814;Rocket;Update;2;10;0,8;68;2025.01.29 11:29
4;9;-1185842;Rocket;Update;2;10;0,8;68;2025.01.29 11:29
4;9;-1116204;MachineGun;Update;2;8;5;26;2025.01.29 11:29
4;9;-1111068;MachineGun;Update;2;8;5;26;2025.01.29 11:29
4;9;-1061130;MachineGun;Update;2;8;5;26;2025.01.29 11:29
4;9;-1045502;MachineGun;Update;2;8;5;26;2025.01.29 11:29
4;9;-1003604;MachineGun;Update;1;7;5;12;2025.01.29 11:29
4;9;-1003036;MachineGun;Update;1;7;5;12;2025.01.29 11:29
4;9;-987796;Rocket;Update;0;8;0,5;12;2025.01.29 11:29
4;9;-979694;Rocket;Update;0;8;0,5;12;2025.01.29 11:29
4;9;-972166;Rocket;Update;0;8;0,5;12;2025.01.29 11:29
4;9;-967930;Rocket;Update;0;8;0,5;12;2025.01.29 11:29
4;9;-967214;Rocket;Update;0;8;0,5;12;2025.01.29 11:29
4;10;-1237200;Rocket;Update;1;10;0,65;36;2025.01.29 11:30
4;10;-1209726;Rocket;Update;1;10;0,65;36;2025.01.29 11:30
4;10;-1186814;Rocket;Update;2;10;0,8;68;2025.01.29 11:30
4;10;-1185842;Rocket;Update;2;10;0,8;68;2025.01.29 11:30
4;10;-1116204;MachineGun;Update;2;8;5;26;2025.01.29 11:30
4;10;-1111068;MachineGun;Update;2;8;5;26;2025.01.29 11:30
4;10;-1061130;MachineGun;Update;2;8;5;26;2025.01.29 11:30
4;10;-1045502;MachineGun;Update;2;8;5;26;2025.01.29 11:30
4;10;-1003604;MachineGun;Update;1;7;5;12;2025.01.29 11:30
4;10;-1003036;MachineGun;Update;1;7;5;12;2025.01.29 11:30
4;10;-987796;Rocket;Update;0;8;0,5;12;2025.01.29 11:30
4;10;-979694;Rocket;Update;0;8;0,5;12;2025.01.29 11:30
4;10;-972166;Rocket;Update;0;8;0,5;12;2025.01.29 11:30
4;10;-967930;Rocket;Update;0;8;0,5;12;2025.01.29 11:30
1;1;NaN;NaN;GameStart;NaN;NaN;NaN;NaN;2025.01.29 11:30
1;1;-1286188;Rocket;Update;0;8;0,5;12;2025.01.29 11:31
1;1;-1275716;MachineGun;Update;0;6;4;4;2025.01.29 11:31
1;1;-1273464;MachineGun;Update;0;6;4;4;2025.01.29 11:31
1;1;-1270212;MachineGun;Update;0;6;4;4;2025.01.29 11:31
1;1;-1270176;MachineGun;Update;0;6;4;4;2025.01.29 11:31
1;1;-1270102;Rocket;Update;0;8;0,5;12;2025.01.29 11:31
1;2;-1311884;Rocket;Update;0;8;0,5;12;2025.01.29 11:33
1;2;-1308950;Rocket;Update;0;8;0,5;12;2025.01.29 11:33
1;2;-1296334;MachineGun;Update;0;6;4;4;2025.01.29 11:33
1;2;-1294696;Rocket;Update;0;8;0,5;12;2025.01.29 11:33
1;2;-1286188;Rocket;Update;0;8;0,5;12;2025.01.29 11:33
1;2;-1275716;MachineGun;Update;0;6;4;4;2025.01.29 11:33
1;2;-1273464;MachineGun;Update;0;6;4;4;2025.01.29 11:33
1;2;-1270212;MachineGun;Update;0;6;4;4;2025.01.29 11:33
1;2;-1270176;MachineGun;Update;0;6;4;4;2025.01.29 11:33
1;2;-1270102;Rocket;Update;0;8;0,5;12;2025.01.29 11:33
1;3;-1331596;Rocket;Update;0;8;0,5;12;2025.01.29 11:34
1;3;-1325734;MachineGun;Update;1;7;5;12;2025.01.29 11:34
1;3;-1324554;MachineGun;Update;1;7;5;12;2025.01.29 11:34
1;3;-1323736;MachineGun;Update;1;7;5;12;2025.01.29 11:34
1;3;-1311884;Rocket;Update;0;8;0,5;12;2025.01.29 11:34
1;3;-1308950;Rocket;Update;0;8;0,5;12;2025.01.29 11:34
1;3;-1294696;Rocket;Update;0;8;0,5;12;2025.01.29 11:34
1;3;-1286188;Rocket;Update;0;8;0,5;12;2025.01.29 11:34
1;3;-1275716;MachineGun;Update;0;6;4;4;2025.01.29 11:34
1;3;-1270212;MachineGun;Update;0;6;4;4;2025.01.29 11:34
1;3;-1270102;Rocket;Update;0;8;0,5;12;2025.01.29 11:34
1;4;-1345832;MachineGun;Update;2;8;5;26;2025.01.29 11:37
1;4;-1343700;MachineGun;Update;1;7;5;12;2025.01.29 11:37
1;4;-1331596;Rocket;Update;0;8;0,5;12;2025.01.29 11:37
1;4;-1325734;MachineGun;Update;1;7;5;12;2025.01.29 11:37
1;4;-1324554;MachineGun;Update;1;7;5;12;2025.01.29 11:37
1;4;-1311884;Rocket;Update;0;8;0,5;12;2025.01.29 11:37
1;4;-1308950;Rocket;Update;0;8;0,5;12;2025.01.29 11:37
1;4;-1294696;Rocket;Update;0;8;0,5;12;2025.01.29 11:37
1;4;-1286188;Rocket;Update;0;8;0,5;12;2025.01.29 11:37
1;4;-1275716;MachineGun;Update;0;6;4;4;2025.01.29 11:37
1;4;-1270102;Rocket;Update;0;8;0,5;12;2025.01.29 11:37
1;5;-1379152;Rocket;Update;1;10;0,65;36;2025.01.29 11:38
1;5;-1378500;Rocket;Update;1;10;0,65;36;2025.01.29 11:38
1;5;-1345832;MachineGun;Update;2;8;5;26;2025.01.29 11:38
1;5;-1343700;MachineGun;Update;1;7;5;12;2025.01.29 11:38
1;5;-1325734;MachineGun;Update;1;7;5;12;2025.01.29 11:38
1;5;-1324554;MachineGun;Update;1;7;5;12;2025.01.29 11:38
1;5;-1311884;Rocket;Update;0;8;0,5;12;2025.01.29 11:38
1;5;-1308950;Rocket;Update;0;8;0,5;12;2025.01.29 11:38
1;5;-1294696;Rocket;Update;0;8;0,5;12;2025.01.29 11:38
1;5;-1286188;Rocket;Update;0;8;0,5;12;2025.01.29 11:38
1;5;-1275716;MachineGun;Update;0;6;4;4;2025.01.29 11:38
1;6;-1397414;Rocket;Update;1;10;0,65;36;2025.01.29 11:39
1;6;-1383188;MachineGun;Update;2;8;5;26;2025.01.29 11:39
1;6;-1379152;Rocket;Update;1;10;0,65;36;2025.01.29 11:39
1;6;-1378500;Rocket;Update;1;10;0,65;36;2025.01.29 11:39
1;6;-1345832;MachineGun;Update;2;8;5;26;2025.01.29 11:39
1;6;-1343700;MachineGun;Update;1;7;5;12;2025.01.29 11:39
1;6;-1324554;MachineGun;Update;1;7;5;12;2025.01.29 11:39
1;6;-1311884;Rocket;Update;0;8;0,5;12;2025.01.29 11:39
1;6;-1308950;Rocket;Update;0;8;0,5;12;2025.01.29 11:39
1;6;-1294696;Rocket;Update;0;8;0,5;12;2025.01.29 11:39
1;6;-1275716;MachineGun;Update;0;6;4;4;2025.01.29 11:39
1;7;-1419778;MachineGun;Update;2;8;5;26;2025.01.29 11:40
1;7;-1418162;MachineGun;Update;2;8;5;26;2025.01.29 11:40
1;7;-1397414;Rocket;Update;1;10;0,65;36;2025.01.29 11:40
1;7;-1383188;MachineGun;Update;2;8;5;26;2025.01.29 11:40
1;7;-1379152;Rocket;Update;1;10;0,65;36;2025.01.29 11:40
1;7;-1378500;Rocket;Update;1;10;0,65;36;2025.01.29 11:40
1;7;-1345832;MachineGun;Update;2;8;5;26;2025.01.29 11:40
1;7;-1311884;Rocket;Update;0;8;0,5;12;2025.01.29 11:40
1;7;-1308950;Rocket;Update;0;8;0,5;12;2025.01.29 11:40
1;7;-1294696;Rocket;Update;0;8;0,5;12;2025.01.29 11:40
1;7;-1275716;MachineGun;Update;0;6;4;4;2025.01.29 11:40
1;8;-1470258;Rocket;Update;1;10;0,65;36;2025.01.29 11:41
1;8;-1440752;MachineGun;Update;2;8;5;26;2025.01.29 11:41
1;8;-1419778;MachineGun;Update;2;8;5;26;2025.01.29 11:41
1;8;-1418162;MachineGun;Update;2;8;5;26;2025.01.29 11:41
1;8;-1397414;Rocket;Update;1;10;0,65;36;2025.01.29 11:41
1;8;-1383188;MachineGun;Update;2;8;5;26;2025.01.29 11:41
1;8;-1379152;Rocket;Update;1;10;0,65;36;2025.01.29 11:41
1;8;-1378500;Rocket;Update;1;10;0,65;36;2025.01.29 11:41
1;8;-1345832;MachineGun;Update;2;8;5;26;2025.01.29 11:41
1;8;-1311884;Rocket;Update;0;8;0,5;12;2025.01.29 11:41
1;8;-1308950;Rocket;Update;0;8;0,5;12;2025.01.29 11:41
1;9;-1490432;Rocket;Update;2;10;0,8;68;2025.01.29 11:42
1;9;-1470258;Rocket;Update;1;10;0,65;36;2025.01.29 11:42
1;9;-1440752;MachineGun;Update;2;8;5;26;2025.01.29 11:42
1;9;-1419778;MachineGun;Update;2;8;5;26;2025.01.29 11:42
1;9;-1418162;MachineGun;Update;2;8;5;26;2025.01.29 11:42
1;9;-1383188;MachineGun;Update;2;8;5;26;2025.01.29 11:42
1;9;-1379152;Rocket;Update;1;10;0,65;36;2025.01.29 11:42
1;9;-1378500;Rocket;Update;1;10;0,65;36;2025.01.29 11:42
1;9;-1345832;MachineGun;Update;2;8;5;26;2025.01.29 11:42
1;9;-1311884;Rocket;Update;0;8;0,5;12;2025.01.29 11:42
1;9;-1308950;Rocket;Update;0;8;0,5;12;2025.01.29 11:42
1;10;-1539990;Rocket;Update;1;10;0,65;36;2025.01.29 11:43
1;10;-1514966;Rocket;Update;1;10;0,65;36;2025.01.29 11:43
1;10;-1490432;Rocket;Update;2;10;0,8;68;2025.01.29 11:43
1;10;-1470258;Rocket;Update;1;10;0,65;36;2025.01.29 11:43
1;10;-1440752;MachineGun;Update;2;8;5;26;2025.01.29 11:43
1;10;-1419778;MachineGun;Update;2;8;5;26;2025.01.29 11:43
1;10;-1418162;MachineGun;Update;2;8;5;26;2025.01.29 11:43
1;10;-1383188;MachineGun;Update;2;8;5;26;2025.01.29 11:43
1;10;-1379152;Rocket;Update;1;10;0,65;36;2025.01.29 11:43
1;10;-1378500;Rocket;Update;1;10;0,65;36;2025.01.29 11:43
1;10;-1345832;MachineGun;Update;2;8;5;26;2025.01.29 11:43
2;1;NaN;NaN;GameStart;NaN;NaN;NaN;NaN;2025.01.29 11:43
2;1;-1566926;MachineGun;Update;1;7;5;12;2025.01.29 11:44
2;1;-1562890;MachineGun;Update;1;7;5;12;2025.01.29 11:44
2;1;-1559750;Rocket;Update;0;8;0,5;12;2025.01.29 11:44
2;1;-1550468;MachineGun;Update;0;6;4;4;2025.01.29 11:44
2;1;-1550314;MachineGun;Update;0;6;4;4;2025.01.29 11:44
2;1;-1550094;Rocket;Update;0;8;0,5;12;2025.01.29 11:44
2;2;-1587990;Rocket;Update;1;10;0,65;36;2025.01.29 11:45
2;2;-1576432;MachineGun;Update;1;7;5;12;2025.01.29 11:45
2;2;-1572836;MachineGun;Update;1;7;5;12;2025.01.29 11:45
2;2;-1566926;MachineGun;Update;1;7;5;12;2025.01.29 11:45
2;2;-1562890;MachineGun;Update;1;7;5;12;2025.01.29 11:45
2;2;-1550094;Rocket;Update;0;8;0,5;12;2025.01.29 11:45
2;3;-1601518;Rocket;Update;0;8;0,5;12;2025.01.29 11:46
2;3;-1587990;Rocket;Update;1;10;0,65;36;2025.01.29 11:46
2;3;-1576432;MachineGun;Update;1;7;5;12;2025.01.29 11:46
2;3;-1572836;MachineGun;Update;1;7;5;12;2025.01.29 11:46
2;3;-1566926;MachineGun;Update;1;7;5;12;2025.01.29 11:46
2;3;-1562890;MachineGun;Update;1;7;5;12;2025.01.29 11:46
2;3;-1550094;Rocket;Update;0;8;0,5;12;2025.01.29 11:46
3;1;NaN;NaN;GameStart;NaN;NaN;NaN;NaN;2025.01.29 11:46
3;1;-1628754;MachineGun;Update;1;7;5;12;2025.01.29 11:47
3;1;-1618840;MachineGun;Update;0;6;4;4;2025.01.29 11:47
3;1;-1615694;MachineGun;Update;0;6;4;4;2025.01.29 11:47
3;1;-1613104;MachineGun;Update;0;6;4;4;2025.01.29 11:47
3;1;-1613068;MachineGun;Update;0;6;4;4;2025.01.29 11:47
3;1;-1612994;Rocket;Update;0;8;0,5;12;2025.01.29 11:47
3;2;-1640804;Rocket;Update;0;8;0,5;12;2025.01.29 11:49
3;2;-1635830;Rocket;Update;0;8;0,5;12;2025.01.29 11:49
3;2;-1628754;MachineGun;Update;1;7;5;12;2025.01.29 11:49
3;2;-1618840;MachineGun;Update;0;6;4;4;2025.01.29 11:49
3;2;-1615694;MachineGun;Update;0;6;4;4;2025.01.29 11:49
3;2;-1613104;MachineGun;Update;0;6;4;4;2025.01.29 11:49
3;2;-1613068;MachineGun;Update;0;6;4;4;2025.01.29 11:49
3;2;-1612994;Rocket;Update;0;8;0,5;12;2025.01.29 11:49
3;3;-1652512;Rocket;Update;1;10;0,65;36;2025.01.29 12:39
3;3;-1640804;Rocket;Update;0;8;0,5;12;2025.01.29 12:39
3;3;-1635830;Rocket;Update;0;8;0,5;12;2025.01.29 12:39
3;3;-1628754;MachineGun;Update;1;7;5;12;2025.01.29 12:39
3;3;-1618840;MachineGun;Update;0;6;4;4;2025.01.29 12:39
3;3;-1615694;MachineGun;Update;0;6;4;4;2025.01.29 12:39
3;3;-1613104;MachineGun;Update;0;6;4;4;2025.01.29 12:39
3;3;-1613068;MachineGun;Update;0;6;4;4;2025.01.29 12:39
3;4;-1671820;Rocket;Update;0;8;0,5;12;2025.01.29 12:40
3;4;-1671744;Rocket;Update;0;8;0,5;12;2025.01.29 12:40
3;4;-1652512;Rocket;Update;1;10;0,65;36;2025.01.29 12:40
3;4;-1640804;Rocket;Update;0;8;0,5;12;2025.01.29 12:40
3;4;-1635830;Rocket;Update;0;8;0,5;12;2025.01.29 12:40
3;4;-1628754;MachineGun;Update;1;7;5;12;2025.01.29 12:40
3;4;-1618840;MachineGun;Update;0;6;4;4;2025.01.29 12:40
3;4;-1615694;MachineGun;Update;0;6;4;4;2025.01.29 12:40
3;4;-1613104;MachineGun;Update;0;6;4;4;2025.01.29 12:40
3;4;-1613068;MachineGun;Update;0;6;4;4;2025.01.29 12:40
3;5;-1711300;MachineGun;Update;1;7;5;12;2025.01.29 12:41
3;5;-1700672;Rocket;Update;0;8;0,5;12;2025.01.29 12:41
3;5;-1695244;Rocket;Update;1;10;0,65;36;2025.01.29 12:41
3;5;-1688368;Rocket;Update;1;10;0,65;36;2025.01.29 12:41
3;5;-1652512;Rocket;Update;1;10;0,65;36;2025.01.29 12:41
3;5;-1640804;Rocket;Update;0;8;0,5;12;2025.01.29 12:41
3;5;-1635830;Rocket;Update;0;8;0,5;12;2025.01.29 12:41
3;5;-1628754;MachineGun;Update;1;7;5;12;2025.01.29 12:41
3;5;-1618840;MachineGun;Update;0;6;4;4;2025.01.29 12:41
3;5;-1613104;MachineGun;Update;0;6;4;4;2025.01.29 12:41
3;5;-1613068;MachineGun;Update;0;6;4;4;2025.01.29 12:41
3;6;-1732284;MachineGun;Update;2;8;5;26;2025.01.29 12:42
3;6;-1731884;MachineGun;Update;2;8;5;26;2025.01.29 12:42
3;6;-1711300;MachineGun;Update;1;7;5;12;2025.01.29 12:42
3;6;-1700672;Rocket;Update;0;8;0,5;12;2025.01.29 12:42
3;6;-1695244;Rocket;Update;1;10;0,65;36;2025.01.29 12:42
3;6;-1688368;Rocket;Update;1;10;0,65;36;2025.01.29 12:42
3;6;-1652512;Rocket;Update;1;10;0,65;36;2025.01.29 12:42
3;6;-1640804;Rocket;Update;0;8;0,5;12;2025.01.29 12:42
3;6;-1635830;Rocket;Update;0;8;0,5;12;2025.01.29 12:42
3;6;-1628754;MachineGun;Update;1;7;5;12;2025.01.29 12:42
3;6;-1618840;MachineGun;Update;0;6;4;4;2025.01.29 12:42
3;7;-1732284;MachineGun;Update;2;8;5;26;2025.01.29 12:43
3;7;-1731884;MachineGun;Update;2;8;5;26;2025.01.29 12:43
3;7;-1711300;MachineGun;Update;1;7;5;12;2025.01.29 12:43
3;7;-1700672;Rocket;Update;0;8;0,5;12;2025.01.29 12:43
3;7;-1695244;Rocket;Update;1;10;0,65;36;2025.01.29 12:43
3;7;-1688368;Rocket;Update;1;10;0,65;36;2025.01.29 12:43
3;7;-1652512;Rocket;Update;1;10;0,65;36;2025.01.29 12:43
3;7;-1640804;Rocket;Update;0;8;0,5;12;2025.01.29 12:43
3;7;-1635830;Rocket;Update;0;8;0,5;12;2025.01.29 12:43
3;7;-1628754;MachineGun;Update;1;7;5;12;2025.01.29 12:43
3;7;-1618840;MachineGun;Update;0;6;4;4;2025.01.29 12:43
3;8;-1790196;Rocket;Update;2;10;0,8;68;2025.01.29 12:45
3;8;-1769148;Rocket;Update;1;10;0,65;36;2025.01.29 12:45
3;8;-1768238;MachineGun;Update;2;8;5;26;2025.01.29 12:45
3;8;-1732284;MachineGun;Update;2;8;5;26;2025.01.29 12:45
3;8;-1731884;MachineGun;Update;2;8;5;26;2025.01.29 12:45
3;8;-1695244;Rocket;Update;1;10;0,65;36;2025.01.29 12:45
3;8;-1688368;Rocket;Update;1;10;0,65;36;2025.01.29 12:45
3;8;-1640804;Rocket;Update;0;8;0,5;12;2025.01.29 12:45
3;8;-1635830;Rocket;Update;0;8;0,5;12;2025.01.29 12:45
3;8;-1628754;MachineGun;Update;1;7;5;12;2025.01.29 12:45
3;8;-1618840;MachineGun;Update;0;6;4;4;2025.01.29 12:45
3;9;-1805742;Rocket;Update;1;10;0,65;36;2025.01.29 12:46
3;9;-1790196;Rocket;Update;2;10;0,8;68;2025.01.29 12:46
3;9;-1769148;Rocket;Update;1;10;0,65;36;2025.01.29 12:46
3;9;-1768238;MachineGun;Update;2;8;5;26;2025.01.29 12:46
3;9;-1732284;MachineGun;Update;2;8;5;26;2025.01.29 12:46
3;9;-1731884;MachineGun;Update;2;8;5;26;2025.01.29 12:46
3;9;-1695244;Rocket;Update;1;10;0,65;36;2025.01.29 12:46
3;9;-1688368;Rocket;Update;1;10;0,65;36;2025.01.29 12:46
3;9;-1640804;Rocket;Update;0;8;0,5;12;2025.01.29 12:46
3;9;-1628754;MachineGun;Update;1;7;5;12;2025.01.29 12:46
3;9;-1618840;MachineGun;Update;0;6;4;4;2025.01.29 12:46
3;10;-1848514;MachineGun;Update;0;6;4;4;2025.01.29 12:47
3;10;-1846478;MachineGun;Update;0;6;4;4;2025.01.29 12:47
3;10;-1846120;MachineGun;Update;0;6;4;4;2025.01.29 12:47
3;10;-1832806;MachineGun;Update;2;8;5;26;2025.01.29 12:47
3;10;-1832694;MachineGun;Update;2;8;5;26;2025.01.29 12:47
3;10;-1805742;Rocket;Update;1;10;0,65;36;2025.01.29 12:47
3;10;-1790196;Rocket;Update;2;10;0,8;68;2025.01.29 12:47
3;10;-1769148;Rocket;Update;1;10;0,65;36;2025.01.29 12:47
3;10;-1768238;MachineGun;Update;2;8;5;26;2025.01.29 12:47
3;10;-1732284;MachineGun;Update;2;8;5;26;2025.01.29 12:47
3;10;-1731884;MachineGun;Update;2;8;5;26;2025.01.29 12:47
3;10;-1695244;Rocket;Update;1;10;0,65;36;2025.01.29 12:47
3;10;-1688368;Rocket;Update;1;10;0,65;36;2025.01.29 12:47
3;10;-1640804;Rocket;Update;0;8;0,5;12;2025.01.29 12:47
4;1;NaN;NaN;GameStart;NaN;NaN;NaN;NaN;2025.01.29 12:47
4;1;-1886340;MachineGun;Update;0;6;4;4;2025.01.29 12:48
4;1;-1883054;MachineGun;Update;0;6;4;4;2025.01.29 12:48
4;1;-1880090;MachineGun;Update;0;6;4;4;2025.01.29 12:48
4;1;-1876136;MachineGun;Update;0;6;4;4;2025.01.29 12:48
4;1;-1876060;MachineGun;Update;0;6;4;4;2025.01.29 12:48
4;1;-1876024;MachineGun;Update;0;6;4;4;2025.01.29 12:48
4;1;-1875950;Rocket;Update;0;8;0,5;12;2025.01.29 12:48
4;2;-1917830;MachineGun;Update;1;7;5;12;2025.01.29 12:50
4;2;-1917556;MachineGun;Update;1;7;5;12;2025.01.29 12:50
4;2;-1917450;MachineGun;Update;1;7;5;12;2025.01.29 12:50
4;2;-1903510;Rocket;Update;0;8;0,5;12;2025.01.29 12:50
4;2;-1901554;Rocket;Update;0;8;0,5;12;2025.01.29 12:50
4;2;-1886340;MachineGun;Update;0;6;4;4;2025.01.29 12:50
4;2;-1876060;MachineGun;Update;0;6;4;4;2025.01.29 12:50
4;2;-1876024;MachineGun;Update;0;6;4;4;2025.01.29 12:50
4;2;-1875950;Rocket;Update;0;8;0,5;12;2025.01.29 12:50
4;3;-1941228;Rocket;Update;0;8;0,5;12;2025.01.29 12:51
4;3;-1936362;Rocket;Update;0;8;0,5;12;2025.01.29 12:51
4;3;-1922322;MachineGun;Update;1;7;5;12;2025.01.29 12:51
4;3;-1917830;MachineGun;Update;1;7;5;12;2025.01.29 12:51
4;3;-1917556;MachineGun;Update;1;7;5;12;2025.01.29 12:51
4;3;-1917450;MachineGun;Update;1;7;5;12;2025.01.29 12:51
4;3;-1903510;Rocket;Update;0;8;0,5;12;2025.01.29 12:51
4;3;-1901554;Rocket;Update;0;8;0,5;12;2025.01.29 12:51
4;3;-1876060;MachineGun;Update;0;6;4;4;2025.01.29 12:51
4;3;-1876024;MachineGun;Update;0;6;4;4;2025.01.29 12:51
4;3;-1875950;Rocket;Update;0;8;0,5;12;2025.01.29 12:51
4;4;-1980658;MachineGun;Update;0;6;4;4;2025.01.29 12:52
4;4;-1979726;MachineGun;Update;0;6;4;4;2025.01.29 12:52
4;4;-1978360;MachineGun;Update;0;6;4;4;2025.01.29 12:52
4;4;-1976028;MachineGun;Update;0;6;4;4;2025.01.29 12:52
4;4;-1966670;Rocket;Update;0;8;0,5;12;2025.01.29 12:52
4;4;-1965850;Rocket;Update;0;8;0,5;12;2025.01.29 12:52
4;4;-1953074;Rocket;Update;0;8;0,5;12;2025.01.29 12:52
4;4;-1941228;Rocket;Update;0;8;0,5;12;2025.01.29 12:52
4;4;-1936362;Rocket;Update;0;8;0,5;12;2025.01.29 12:52
4;4;-1922322;MachineGun;Update;1;7;5;12;2025.01.29 12:52
4;4;-1917830;MachineGun;Update;1;7;5;12;2025.01.29 12:52
